date_time	B.1	B.1.1	B.1.1.7	B.1.351	B.1.393	B.1.525	B.1.617.1	B.1.617.2	Other	source
"2021-02-10T00:00:00.000Z"	0.12334801762114536	0.09251101321585903	0.09251101321585903	0	0	0	0.04405286343612334	0.02202643171806167	0.6255506607929515	
"2021-02-11T00:00:00.000Z"	0.11952191235059759	0.11952191235059759	0.06772908366533863	0	0	0	0.05577689243027888	0.003984063745019919	0.6334661354581673	
"2021-02-12T00:00:00.000Z"	0.10606060606060606	0.10984848484848486	0.07196969696969698	0	0	0	0.08333333333333333	0.0037878787878787876	0.625	
"2021-02-13T00:00:00.000Z"	0.09417040358744394	0.12556053811659193	0.07174887892376682	0	0	0	0.11210762331838565	0	0.5964125560538116	
"2021-02-14T00:00:00.000Z"	0.08898305084745763	0.13135593220338984	0.06779661016949153	0	0	0	0.11864406779661017	0	0.5932203389830508	
"2021-02-15T00:00:00.000Z"	0.0967741935483871	0.0944700460829493	0.0967741935483871	0.009216589861751152	0.004608294930875576	0.04838709677419355	0.1728110599078341	0	0.47695852534562216	
"2021-02-16T00:00:00.000Z"	0.08221993833504625	0.08221993833504625	0.09455292908530319	0.008221993833504625	0.0041109969167523125	0.02158273381294964	0.2302158273381295	0	0.4768756423432683	
"2021-02-17T00:00:00.000Z"	0.07587548638132297	0.08171206225680935	0.08754863813229574	0.007782101167315176	0.003891050583657588	0.013618677042801558	0.24902723735408563	0	0.48054474708171213	
"2021-02-18T00:00:00.000Z"	0.06756085444610034	0.05762543467461501	0.09140586189766518	0.007948335817188276	0.003974167908594138	0.010432190760059613	0.27024341778440136	0.001987083954297069	0.48882265275707903	
"2021-02-19T00:00:00.000Z"	0.06599378881987578	0.05434782608695653	0.10093167701863355	0.00970496894409938	0.0038819875776397515	0.008152173913043478	0.25427018633540377	0.005822981366459627	0.4968944099378882	
"2021-02-20T00:00:00.000Z"	0.05578884223155369	0.04499100179964007	0.1259748050389922	0.010797840431913617	0.0035992801439712055	0.008398320335932814	0.2411517696460708	0.005398920215956809	0.5038992201559688	
"2021-02-21T00:00:00.000Z"	0.06060606060606061	0.0427807486631016	0.1265597147950089	0.012477718360071301	0.0035650623885918	0.0071301247771836	0.23529411764705885	0.0053475935828877	0.5062388591800356	
"2021-02-22T00:00:00.000Z"	0.043795620437956206	0.0389294403892944	0.10462287104622872	0.0072992700729927005	0	0.0072992700729927005	0.23357664233576642	0.0072992700729927005	0.5571776155717761	
"2021-02-23T00:00:00.000Z"	0.0515970515970516	0.04668304668304669	0.11302211302211303	0.012285012285012286	0.002457002457002457	0.012285012285012286	0.21375921375921378	0.009828009828009828	0.5380835380835381	
"2021-02-24T00:00:00.000Z"	0.04895104895104895	0.046620046620046623	0.13286713286713286	0.011655011655011656	0.002331002331002331	0.013986013986013986	0.20512820512820512	0.009324009324009324	0.5291375291375292	
"2021-02-25T00:00:00.000Z"	0.05251141552511415	0.05251141552511415	0.14155251141552513	0.011415525114155252	0.00228310502283105	0.0136986301369863	0.23287671232876714	0.0091324200913242	0.4840182648401826	
"2021-02-26T00:00:00.000Z"	0.05	0.046	0.13599999999999998	0.011999999999999999	0.002	0.018000000000000002	0.292	0.004	0.43999999999999995	
"2021-02-27T00:00:00.000Z"	0.062111801242236024	0.049689440993788817	0.11180124223602485	0.010351966873706004	0.0020703933747412005	0.016563146997929604	0.3333333333333333	0.008281573498964802	0.4057971014492754	
"2021-02-28T00:00:00.000Z"	0.05719921104536489	0.04536489151873767	0.12623274161735698	0.007889546351084811	0.003944773175542406	0.01972386587771203	0.3491124260355029	0.009861932938856016	0.3806706114398422	
"2021-03-01T00:00:00.000Z"	0.04921259842519685	0.03543307086614174	0.13976377952755906	0.011811023622047244	0.003937007874015748	0.01968503937007874	0.3582677165354331	0.011811023622047244	0.3700787401574803	
"2021-03-02T00:00:00.000Z"	0.052941176470588235	0.0392156862745098	0.1411764705882353	0.01568627450980392	0.00392156862745098	0.02352941176470588	0.3235294117647059	0.00980392156862745	0.3901960784313725	
"2021-03-03T00:00:00.000Z"	0.06796116504854369	0.04271844660194175	0.12427184466019417	0.01941747572815534	0.013592233009708738	0.025242718446601944	0.32233009708737864	0.00970873786407767	0.3747572815533981	
"2021-03-04T00:00:00.000Z"	0.0721830985915493	0.03697183098591549	0.13204225352112675	0.024647887323943664	0.012323943661971832	0.02640845070422535	0.27816901408450706	0.03169014084507043	0.3855633802816901	
"2021-03-05T00:00:00.000Z"	0.11472602739726025	0.034246575342465745	0.12328767123287669	0.020547945205479447	0.013698630136986297	0.023972602739726023	0.24657534246575338	0.030821917808219173	0.39212328767123283	
"2021-03-06T00:00:00.000Z"	0.11655405405405406	0.03885135135135135	0.125	0.020270270270270268	0.013513513513513513	0.027027027027027025	0.26013513513513514	0.03547297297297297	0.3631756756756757	
"2021-03-07T00:00:00.000Z"	0.1335559265442404	0.038397328881469114	0.11519198664440736	0.02337228714524207	0.011686143572621035	0.025041736227045076	0.2587646076794658	0.03672787979966611	0.3572621035058431	
